AppID,Name,Release date,release_year,studio_name,studio_city,studio_state,studio_state_full,studio_type,studio_tags,Price,owners_estimate,Peak CCU,Positive,Negative,total_reviews,review_pct_positive,Metacritic score,Recommendations,Average playtime forever,Median playtime forever,Windows,Mac,Linux,Genres,Categories,Tags,Supported languages,Developers,Publishers
2358260,Cricket 24,2023-10-04,2023,Big Ant Studios,Melbourne,VIC,Victoria,Studio,Console|PC,44.99,150000.0,445,1520,411,1931,78.7,,2286,3854,6001,True,False,False,"Simulation,Sports","Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Cloud,Family Sharing","Sports,Controller,3D,Multiplayer,Arcade,Singleplayer,PvP,Third Person,Simulation,Cricket,Local Co-Op,Local Multiplayer,Level Editor,4 Player Local,Online Co-Op",['English'],Big Ant Studios,Nacon
715020,Elden: Path of the Forgotten,2020-07-09,2020,Onerat Games,Melbourne,VIC,Victoria,Studio,PC|Console,2.87,10000.0,0,33,36,69,47.8,,0,113,113,True,False,False,"Action,Adventure,Indie,RPG","Single-player,Full controller support,Family Sharing","Action,RPG,Indie,Adventure,Violent,Gore,Pixel Graphics,Lovecraftian,Dark Fantasy,Action-Adventure,Top-Down,Atmospheric,Minimalist,Medieval,Stylized,2D,Magic,Survival Horror,Fantasy,Horror","['English', 'Simplified Chinese', 'Traditional Chinese', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Bulgarian', 'Dutch', 'Japanese', 'Korean', 'Polish', 'Portuguese - Portugal', 'Russian', 'Swedish', 'Turkish', 'Ukrainian', 'Portuguese - Brazil']",Onerat Pty Ltd,Neon Doctrine
24670,Trainz™ Simulator 12,2011-06-08,2011,N3V Games,Helensvale,QLD,Queensland,Publisher,,1.99,350000.0,27,1449,506,1955,74.1,,1622,1425,92,True,False,False,Simulation,"Single-player,Multi-player,Steam Achievements,Stats,Steam Leaderboards,Family Sharing","Simulation,Trains,Multiplayer,Singleplayer,Realistic,Sandbox",['English'],N3V Games,N3V Games
996770,Moving Out,2020-04-28,2020,SMG Studio,Sydney,NSW,New South Wales,Studio,Console|PC|Mobile,2.49,350000.0,14,1789,480,2269,78.8,79,1673,224,107,True,False,False,"Action,Casual,Indie,Simulation","Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Adjustable Text Size,Camera Comfort,Color Alternatives,Custom Volume Controls,Adjustable Difficulty,Playable without Timed Input,Subtitle Options,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Remote Play Together,Family Sharing","Casual,Indie,Action,Simulation,Local Co-Op,Co-op,Local Multiplayer,Multiplayer,4 Player Local,Funny,Family Friendly,Comedy,Replay Value,Colorful,Great Soundtrack,Puzzle,Controller,Singleplayer,Physics,Beautiful","['English', 'French', 'German', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Simplified Chinese', 'Traditional Chinese', 'Swedish', 'Polish', 'Russian', 'Italian', 'Spanish - Spain']","SMG Studio,Devm Games",Team17
1544740,MicroProse™ Soccer,2021-03-05,2021,MicroProse,,,,Publisher,,3.49,10000.0,0,10,3,13,76.9,,0,0,0,True,False,False,"Simulation,Sports","Single-player,Multi-player,Family Sharing","Sports,Football (Soccer),Simulation,Retro,1980s,Pixel Graphics,2D,Top-Down,Multiplayer,Singleplayer",['English'],"MicroProse,Sensible Software",Ziggurat
914630,Wolf: The Evolution Story,2018-08-21,2018,Foxie Ventures,Adelaide,SA,South Australia,Studio,Mobile,5.99,10000.0,0,4,8,12,33.3,,0,0,0,True,False,False,"Action,Adventure,Casual,Massively Multiplayer,RPG,Simulation","Single-player,Multi-player,MMO,PvP,Online PvP,Cross-Platform Multiplayer,Family Sharing","RPG,Massively Multiplayer,Simulation,Action,Adventure,Casual",['English'],Foxie Ventures,App Business Ventures LLC
1289670,EA Play,2020-08-31,2020,Electronic Arts,Melbourne,VIC,Victoria,Publisher,,5.99,10000.0,0,0,0,0,,,0,0,0,True,False,False,"Action,Sports","Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,In-App Purchases,Includes level editor,Remote Play Together,HDR available",,['English'],Electronic Arts,Electronic Arts
436780,Tavern Keeper 🍻,2025-11-03,2025,Greenheart Games,Brisbane,QLD,Queensland,Studio,PC,23.99,0.0,0,0,0,0,,,3397,0,0,True,False,False,"Indie,RPG,Simulation,Strategy,Early Access","Single-player,Steam Achievements,Camera Comfort,Color Alternatives,Custom Volume Controls,Adjustable Difficulty,Playable without Timed Input,Save Anytime,Stereo Sound,Subtitle Options,Steam Cloud,Family Sharing",,"['English', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Traditional Chinese', 'French', 'Korean', 'Turkish', 'Ukrainian']",Greenheart Games 💚,Greenheart Games 💚
584150,Casey Powell Lacrosse 18,2018-04-17,2018,Big Ant Studios,Melbourne,VIC,Victoria,Studio,Console|PC,49.99,150000.0,1,26,10,36,72.2,,0,0,0,True,False,False,Sports,"Single-player,Multi-player,PvP,Online PvP,Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Cloud,Steam Leaderboards,Remote Play on TV,Remote Play Together,Family Sharing",Sports,['English'],Big Ant Studios,Crosse Studios
517160,Richie's Plank Experience,2017-12-18,2017,Toast Interactive,Gold Coast,QLD,Queensland,Studio,VR|PC,14.99,75000.0,15,499,121,620,80.5,,600,56,51,True,False,False,"Casual,Indie,Simulation","Single-player,Tracked Controller Support,VR Only,Family Sharing","Simulation,Indie,Casual,VR,Horror,Psychological Horror",['English'],Toast Interactive,Toast Interactive
1257890,The Legacy: Realm of Terror,2020-10-02,2020,MicroProse,,,,Publisher,,2.44,10000.0,0,8,0,8,100.0,,0,0,0,True,False,False,"Action,Adventure,RPG","Single-player,Family Sharing","Adventure,RPG,Action,Gore,Violent,Horror,Survival Horror,Lovecraftian,Dungeon Crawler",['English'],"Magnetic Scrolls,MicroProse",Ziggurat
875800,Wasteland Remastered,2020-02-25,2020,Krome Studios,Brisbane,QLD,Queensland,Studio,,5.24,35000.0,2,193,83,276,69.9,,273,932,932,True,False,False,"RPG,Strategy","Single-player,Steam Achievements,Partial Controller Support,Steam Cloud,Family Sharing","RPG,Strategy,Post-apocalyptic,Violent,Tactical RPG,Retro,Cult Classic,CRPG,Singleplayer,Sci-fi","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Russian']","inXile Entertainment,Krome Studios",inXile Entertainment
1088750,Soda Story - Brewing Tycoon,2022-07-21,2022,Upper Class Walrus,,,,Studio,,5.99,10000.0,0,58,6,64,90.6,,0,564,564,True,False,False,Simulation,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Family Sharing","Management,Farming Sim,Automation,Resource Management,Economy,Base-Building,Building,Casual,Collectathon,Sandbox,Simulation,Singleplayer,Indie,2.5D,Cozy,Wholesome,Adventure,Sexual Content,Co-op,RPG","['English', 'Simplified Chinese']",Upper Class Walrus,Upper Class Walrus
1938090,Call of Duty®,2022-10-27,2022,Sledgehammer Games,Melbourne,VIC,Victoria,Studio,,0.0,75000000.0,67419,419594,294520,714114,58.8,,402945,5485,717,True,False,False,Action,"Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Captions available,In-App Purchases,Adjustable Text Size,Camera Comfort,Color Alternatives,Custom Volume Controls,Playable without Timed Input,Stereo Sound,Subtitle Options,Surround Sound,Partial Controller Support,HDR available","FPS,Multiplayer,Shooter,Singleplayer,Action,Military,First-Person,War,Modern,Tactical,Violent,Co-op,Realistic,Story Rich,Atmospheric,Mature,Online Co-Op,Gore,Third-Person Shooter,Third Person","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Korean', 'Polish', 'Russian', 'Traditional Chinese', 'Japanese', 'Spanish - Latin America', 'Arabic', 'Simplified Chinese', 'Portuguese - Brazil']","Treyarch,Raven Software,Beenox,High Moon Studios,Sledgehammer Games,Infinity Ward,Activision Shanghai,Demonware",Activision
329670,Silent Service 2,2014-11-06,2014,MicroProse,,,,Publisher,,1.74,10000.0,1,46,23,69,66.7,,0,0,0,True,True,True,Simulation,"Single-player,Family Sharing","Simulation,Naval Combat,Submarine,Naval,Classic,Retro",['English'],"MicroProse Software, Inc","Atari,Nightdive Studios"
1703070,Airborne Ranger,2022-12-19,2022,MicroProse,,,,Publisher,,1.99,75000.0,0,4,5,9,44.4,,0,0,0,True,False,False,"Action,Simulation,Strategy","Single-player,Family Sharing","Action,Simulation,Strategy,Third-Person Shooter,Wargame,2D,Isometric,Minimalist,Pixel Graphics,Third Person,Top-Down,1980s,America,Historical,Military,Old School,Retro,Stealth,Tactical,War",['English'],Microprose,Atari
2013360,The Oregon Trail,2022-11-14,2022,Gameloft,Brisbane,QLD,Queensland,Publisher,,11.99,75000.0,91,781,184,965,80.9,,1034,303,136,True,False,False,"Adventure,Casual,Simulation,Strategy","Single-player,Steam Achievements,Full controller support,Family Sharing","Adventure,Pixel Graphics,Historical,Action-Adventure,Choose Your Own Adventure,2D,Exploration,Colorful,Stylized,Third Person,1990's,Nature,Old School,Tactical,Western,Crafting,Inventory Management,Resource Management,Story Rich,Trading","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Dutch', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Turkish']",Gameloft,Gameloft
456180,The American Dream,2018-03-14,2018,Samurai Punk,Melbourne,VIC,Victoria,Other,Indie|PC,7.49,35000.0,0,90,39,129,69.8,72,111,29,29,True,False,False,"Action,Adventure,Indie","Single-player,Steam Achievements,Tracked Controller Support,VR Only,Steam Trading Cards,Captions available,Custom Volume Controls,Playable without Timed Input,Stereo Sound,Subtitle Options,Surround Sound,Steam Cloud,Family Sharing","Dark Comedy,Story Rich,Shooter,VR,Satire,Parody,Comedy,Funny,America,Dark Humor,Political,Great Soundtrack,Sexual Content,Violent,Singleplayer,Adventure,FPS,Action-Adventure,Indie,Action",['English'],Samurai Punk,Samurai Punk
2337630,AFL 23,2023-05-03,2023,Big Ant Studios,Melbourne,VIC,Victoria,Studio,Console|PC,29.99,10000.0,4,195,253,448,43.5,,379,12,12,True,False,False,"Simulation,Sports","Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Partial Controller Support,Steam Cloud,Remote Play Together,Family Sharing","Sports,Simulation,Multiplayer,Singleplayer,Local Multiplayer,Co-op,PvP,Online Co-Op,Realistic,Controller,e-sports,Local Co-Op,Team-Based,Management,3D,Character Customization,Sexual Content,Psychological Horror,Football (American),NSFW",['English'],Big Ant Studios,Nacon
337630,Bermuda,2015-03-17,2015,InvertMouse,Sydney,NSW,New South Wales,Studio,,2.99,35000.0,0,118,104,222,53.2,,0,394,527,True,True,True,"Adventure,Indie","Single-player,Steam Trading Cards,Family Sharing","Indie,Visual Novel,Adventure,Anime,Puzzle-Platformer,Sci-fi,Singleplayer",['English'],InvertMouse,InvertMouse
2340870,Rugby 25,2025-02-13,2025,Big Ant Studios,Melbourne,VIC,Victoria,Studio,Console|PC,34.99,10000.0,12,156,284,440,35.5,,494,0,0,True,False,False,Sports,"Single-player,Multi-player,PvP,Online PvP,Steam Achievements,Partial Controller Support,Steam Cloud,Family Sharing","Sports,Rugby,Arcade,3D,Realistic,Local Multiplayer,Multiplayer,Singleplayer","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean']",Big Ant Studios,Nacon
2475300,Carmen Sandiego,2025-03-03,2025,Gameloft,Brisbane,QLD,Queensland,Publisher,,19.49,10000.0,8,36,10,46,78.3,,0,0,0,True,False,False,"Adventure,Strategy","Single-player,Steam Achievements,Full controller support,Family Sharing","Investigation,Strategy,Singleplayer,Detective,Puzzle,3D,Stealth,Time Management,Exploration,Adventure,Colorful,Education,Hacking,Hidden Object,Female Protagonist","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Portuguese - Brazil']",Gameloft,Gameloft
1934680,Age of Mythology: Retold,2024-09-04,2024,Tantalus Media,Melbourne,VIC,Victoria,Studio,PC,14.99,750000.0,1559,15043,1665,16708,90.0,83,18087,1711,618,True,False,False,Strategy,"Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Partial Controller Support,Steam Cloud,Includes level editor,Family Sharing","Strategy,3D,RTS,Story Rich,Lore-Rich,Base-Building,Resource Management,Mythology,Fantasy,Singleplayer,Top-Down,PvE,Level Editor,Moddable,Action RTS,Multiplayer,PvP,Co-op,Online Co-Op,Tutorial","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Danish', 'Dutch', 'Finnish', 'Greek', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Portuguese - Brazil', 'Portuguese - Portugal', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Swedish', 'Thai', 'Traditional Chinese', 'Turkish', 'Vietnamese', 'Czech', 'Hungarian']","World's Edge,Forgotten Empires,Tantalus Media,CaptureAge,Virtuos Games",Xbox Game Studios
301860,Submerged,2015-08-03,2015,Uppercut Games,Canberra,ACT,Australian Capital Territory,Studio,Console|PC|Mobile,19.99,350000.0,1,3598,1143,4741,75.9,47,4259,154,106,True,False,False,Adventure,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on TV,Family Sharing","Exploration,Relaxing,Female Protagonist,Walking Simulator,Family Friendly,Nature,Third Person,Casual,Adventure,Atmospheric,Colorful,Open World,Mystery,Post-apocalyptic,Singleplayer,Indie,Parkour,Beautiful,Great Soundtrack,Survival","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Portugal', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Turkish']",Uppercut Games Pty Ltd,Uppercut Games Pty Ltd
115300,Call of Duty®: Modern Warfare® 3 (2011),2011-11-08,2011,Sledgehammer Games,Melbourne,VIC,Victoria,Studio,,19.99,3500000.0,0,33647,4306,37953,88.7,,14656,0,0,True,False,False,Action,"Single-player,Multi-player,Co-op,Steam Achievements,Steam Cloud,Valve Anti-Cheat enabled,Family Sharing","Action,FPS,Multiplayer,Shooter,First-Person,Singleplayer,War,Military,Online Co-Op,Co-op,Controller,Casual,Story Rich,Survival,Linear,Adventure,Zombies,Dog,Massively Multiplayer,Free to Play","['English', 'German', 'Italian', 'Spanish - Spain', 'French']","Infinity Ward,Sledgehammer Games",Activision
471810,Death Squared,2017-03-13,2017,SMG Studio,Sydney,NSW,New South Wales,Studio,Console|PC|Mobile,2.24,150000.0,4,587,71,658,89.2,,456,146,144,True,True,False,"Casual,Indie","Single-player,Multi-player,PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Color Alternatives,Custom Volume Controls,Keyboard Only Option,Playable without Timed Input,Steam Cloud,Stats,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Remote Play Together,Family Sharing","Puzzle,Local Co-Op,Co-op,Funny,Sokoban,4 Player Local,Minimalist,Family Friendly,Singleplayer,Casual,Indie,Local Multiplayer,Co-op Campaign,Robots,Artificial Intelligence,Controller,Difficult,Satire,Dark Humor,Dynamic Narration","['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese']",SMG Studio,SMG Studio
1893810,Solium Infernum,2024-02-22,2024,League of Geeks,Melbourne,VIC,Victoria,Studio,PC,19.99,150000.0,14,1304,182,1486,87.8,85,1458,4527,1465,True,False,False,"Indie,Strategy","Single-player,Multi-player,PvP,Online PvP,Steam Achievements,Steam Trading Cards,Steam Cloud,Steam Turn Notifications,Family Sharing","Strategy,Turn-Based Strategy,Politics,Grand Strategy,Diplomacy,Political,Conspiracy,Asynchronous Multiplayer,Choices Matter,Demons,Psychological Horror,Dark Fantasy,Gothic,Board Game,War,Mythology,Dark,Horror,Immersive Sim,Wargame","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese']",League of Geeks,League of Geeks
981020,Clea,2019-07-10,2019,InvertMouse,Sydney,NSW,New South Wales,Studio,,13.99,35000.0,1,383,9,392,97.7,,358,23,23,True,True,True,"Action,Adventure,Indie","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Leaderboards,Family Sharing","Anime,Survival Horror,Stealth,Female Protagonist,Cute,Psychological Horror,Horror,Puzzle,Multiple Endings,Psychological,Side Scroller,Mystery,Singleplayer,Adventure,Action,Controller,2D,Indie,Retro,Casual","['English', 'Spanish - Spain', 'Spanish - Latin America', 'Portuguese - Brazil', 'Simplified Chinese', 'Japanese', 'French', 'German', 'Russian', 'Traditional Chinese', 'Korean', 'Italian']",InvertMouse,InvertMouse
1030310,Table of Tales: The Crooked Crown,2021-09-14,2021,Tin Man Games,Melbourne,VIC,Victoria,Studio,,3.99,10000.0,1,95,19,114,83.3,,104,24,39,True,False,False,"Adventure,RPG,Strategy","Single-player,Steam Achievements,Tracked Controller Support,VR Supported,Family Sharing","Adventure,RPG,Board Game,Strategy,Card Game,Interactive Fiction,Tabletop,Party-Based RPG,Dungeon Crawler,Turn-Based Tactics,Tactical RPG,VR,3D,Fantasy,Magic,Pirates,Grid-Based Movement,Choices Matter,Multiple Endings,Turn-Based Combat",['English'],"Tin Man Games,Zero One Studio",Tin Man Games
1028630,Cricket 19,2019-07-30,2019,Big Ant Studios,Melbourne,VIC,Victoria,Studio,Console|PC,29.99,150000.0,143,3443,325,3768,91.4,,3864,18434,18888,True,False,False,Sports,"Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Co-op,Online Co-op,Shared/Split Screen Co-op,Steam Achievements,Full controller support,Steam Cloud,Steam Leaderboards,Remote Play on TV,Remote Play Together,Family Sharing","Sports,Controller,Cricket,Multiplayer,Simulation",['English'],Big Ant Studios,Big Ant Studios
1237800,Fields of Glory,2020-04-28,2020,MicroProse,,,,Publisher,,2.09,10000.0,0,9,3,12,75.0,,0,0,0,True,False,False,"Simulation,Strategy","Single-player,Family Sharing","Strategy,Simulation,Violent,Historical,Wargame,Retro",['English'],Microprose,Ziggurat
320110,Train Town,2014-08-26,2014,N3V Games,Helensvale,QLD,Queensland,Publisher,,0.59,35000.0,1,47,27,74,63.5,,0,743,743,True,False,False,Casual,"Single-player,Family Sharing","Casual,Trains,Family Friendly",['English'],N3V Games,N3V Games
1554650,DROS,2023-07-20,2023,Emerge Worlds,Brisbane,QLD,Queensland,Service,VR,4.99,10000.0,0,98,2,100,98.0,,0,14,14,True,False,False,"Action,Adventure,Casual,Indie","Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing","Indie,3D,Fantasy,Combat,Steampunk,Action,Atmospheric,Adventure,Platformer,Controller,Action-Adventure,3D Platformer,Puzzle-Platformer,Casual,Third Person,Comedy,Dark Fantasy,Funny,Singleplayer,Dark Humor",['English'],emergeWorlds,emergeWorlds
1703090,Solo Flight,2022-01-21,2022,MicroProse,,,,Publisher,,1.74,10000.0,0,7,4,11,63.6,,0,0,0,True,False,False,Simulation,"Single-player,Family Sharing","Simulation,Flight,Retro,Immersive Sim,Wargame,1980s",['English'],Microprose,Atari
335460,An Assassin in Orlandes,2015-05-12,2015,Tin Man Games,Melbourne,VIC,Victoria,Studio,,0.99,10000.0,0,75,16,91,82.4,,0,269,245,True,True,True,"Adventure,Indie,RPG","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Family Sharing","Adventure,RPG,Indie,Choose Your Own Adventure,Text-Based","['English', 'French', 'Italian', 'German', 'Spanish - Spain']",Tin Man Games,Tin Man Games
324760,Monster Truck Destruction,2015-07-10,2015,Odd Games,Adelaide,SA,South Australia,Studio,Mobile,4.99,35000.0,1,159,173,332,47.9,,169,8,15,True,True,False,"Action,Racing","Single-player,Full controller support,Family Sharing","Automobile Sim,Racing,Action,Destruction","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Dutch', 'Japanese', 'Korean', 'Polish', 'Portuguese - Portugal', 'Russian', 'Simplified Chinese', 'Thai']",ODD Games,ODD Games
1406700,M1 Tank Platoon II,2022-05-03,2022,MicroProse,,,,Publisher,,6.99,10000.0,0,31,7,38,81.6,,0,0,0,True,False,False,"Action,Simulation,Strategy","Single-player,Family Sharing","Simulation,Action,Strategy,Classic,Tactical,Tanks,Cold War,War,Vehicular Combat",['English'],"MicroProse Software, Inc.,Digital Theory Ltd.",Interplay Entertainment Corp.
411980,TY the Tasmanian Tiger 3,2018-12-17,2018,Krome Studios,Brisbane,QLD,Queensland,Studio,,5.24,35000.0,1,186,40,226,82.3,,231,284,389,True,False,False,"Action,Adventure,Indie","Single-player,Multi-player,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards,Remote Play Together,Family Sharing","Action,Adventure,Indie,3D Platformer,Classic,Platformer,Singleplayer,Collectathon,Open World","['English', 'French']",Krome Studios,Krome Studios
1245170,F-117A Stealth Fighter (NES edition),2020-05-21,2020,MicroProse,,,,Publisher,,0.99,10000.0,0,4,1,5,80.0,,0,0,0,True,False,False,Simulation,"Single-player,Partial Controller Support,Steam Cloud,Family Sharing","Simulation,Retro,Flight,Classic,Stealth",['English'],"MicroProse Software, Inc.",Atari
24650,Trainz Settle and Carlisle,2010-10-01,2010,N3V Games,Helensvale,QLD,Queensland,Publisher,,3.99,10000.0,0,29,21,50,58.0,,0,96,96,True,False,False,Simulation,"Single-player,Family Sharing","Simulation,Trains",['English'],N3V Games,N3V Games
296280,TownCraft,2015-02-25,2015,Epiphany Games,Sydney,NSW,New South Wales,Studio,,9.99,10000.0,0,40,62,102,39.2,,0,385,648,True,True,False,"Indie,Simulation,Strategy","Single-player,Family Sharing","Indie,Simulation,Strategy,City Builder",['English'],"Flat Earth Games,Epiphany Games",Flat Earth Games
758410,AO International Tennis,2018-05-07,2018,Big Ant Studios,Melbourne,VIC,Victoria,Studio,Console|PC,24.99,35000.0,0,266,106,372,71.5,,353,287,477,True,False,False,Sports,"Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Cloud,Remote Play Together,Family Sharing","Tennis,Sports,Simulation","['English', 'French', 'Italian', 'German', 'Spanish - Spain']",Big Ant Studios,Big Ant Studios
324710,To Be or Not To Be,2015-02-04,2015,Tin Man Games,Melbourne,VIC,Victoria,Studio,,1.49,35000.0,0,256,28,284,90.1,,224,350,350,True,True,True,"Adventure,Casual,Indie","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Cloud,Family Sharing","Casual,Adventure,Indie,Choose Your Own Adventure,Comedy,Visual Novel,Female Protagonist,Interactive Fiction,Funny,Story Rich,Singleplayer,Choices Matter",['English'],Tin Man Games,Tin Man Games
405340,Siegecraft Commander,2017-01-16,2017,Blowfish Studios,Sydney,NSW,New South Wales,Publisher,Indie,19.99,35000.0,0,32,18,50,64.0,53,0,0,0,True,True,False,"Action,Strategy","Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Tracked Controller Support,VR Supported,Steam Cloud,Remote Play on TV,Remote Play Together,Family Sharing","Strategy,Action,RTS,Base-Building,Indie,Multiplayer,Singleplayer,Turn-Based Strategy,Turn-Based,Fantasy,Funny,VR",['English'],Blowfish Studios,Blowfish Studios
209660,Call of Duty®: Advanced Warfare - Gold Edition,2014-11-03,2014,Sledgehammer Games,Melbourne,VIC,Victoria,Studio,,19.79,1500000.0,17,13493,8403,21896,61.6,78,10775,1405,602,True,False,False,Action,"Single-player,Multi-player,Steam Achievements,Full controller support,Steam Cloud,Valve Anti-Cheat enabled,Steam Leaderboards,Remote Play on TV,Family Sharing","Dog,FPS,Action,Multiplayer,Shooter,Futuristic,First-Person,Sci-fi,Linear,Singleplayer,America,War,Quick-Time Events,Short,Masterpiece,Illuminati,Military,Online Co-Op,Co-op,PvP","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian']","Sledgehammer Games,Raven Software",Activision
239820,Game Dev Tycoon,2013-08-29,2013,Greenheart Games,Brisbane,QLD,Queensland,Studio,PC,3.99,1500000.0,157,34126,1657,35783,95.4,68,39575,832,487,True,True,True,"Casual,Indie,Simulation,Strategy","Single-player,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud,Remote Play on Tablet,Family Sharing","Management,Simulation,Indie,Strategy,Casual,Singleplayer,Economy,2D,Moddable,Addictive,Replay Value,GameMaker,Sandbox,Funny,Difficult,Point & Click,Great Soundtrack,Isometric,Comedy,Touch-Friendly","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Czech', 'Dutch', 'Greek', 'Hungarian', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Swedish', 'Turkish', 'Ukrainian']",Greenheart Games 💚,Greenheart Games 💚
1135690,Unpacking,2021-11-01,2021,Witch Beam,Brisbane,QLD,Queensland,Studio,PC|Console,7.99,750000.0,260,32883,2418,35301,93.2,83,32501,252,229,True,True,True,"Casual,Indie,Simulation","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Adjustable Text Size,Camera Comfort,Color Alternatives,Custom Volume Controls,Adjustable Difficulty,Mouse Only Option,Playable without Timed Input,Save Anytime,Stereo Sound,Steam Cloud,Family Sharing","Relaxing,Cute,Casual,Pixel Graphics,Puzzle,Story Rich,Singleplayer,Simulation,Indie,Life Sim,Atmospheric,Point & Click,LGBTQ+,Female Protagonist,Isometric,Family Friendly,Colorful,Inventory Management,2D,Hidden Object","['English', 'French', 'German', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Traditional Chinese', 'Italian', 'Turkish', 'Filipino', 'Indonesian', 'Malay']",Witch Beam,Humble Games
313120,Stranded Deep,2022-08-10,2022,Beam Team Games,Brisbane,QLD,Queensland,Studio,Console|PC,9.99,1500000.0,256,34118,11710,45828,74.4,,42457,810,308,True,True,True,"Adventure,Indie","Single-player,Multi-player,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Workshop,Stats,Steam Leaderboards,Includes level editor,Remote Play on TV,Remote Play Together,Family Sharing","Open World Survival Craft,Survival,Multiplayer,Open World,Crafting,First-Person,Adventure,Exploration,Realistic,Singleplayer,Building,Co-op,Sandbox,Simulation,Underwater,Early Access,Action,Atmospheric,Indie,Strategy","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian']",Beam Team Games,Beam Team Publishing
